DATA,1.1631,0.0360,34540,1.1991

DATA,1.2118,-0.0659,34565,1.1460

DATA,0.6743,-0.1687,34589,0.5056

DATA,-1.6589,-0.0711,34614,-1.7300

DATA,-0.7206,0.1631,34638,-0.5575

DATA,-0.0935,-0.2730,34663,-0.3665

DATA,0.8501,0.0744,34687,0.9244

DATA,1.6432,0.0690,34712,1.7122

DATA,1.4451,-0.1194,34749,1.3258

DATA,1.8049,0.1120,34773,1.9169

DATA,1.3485,-0.2396,34798,1.1089

DATA,0.7803,0.0173,34822,0.7976

DATA,0.9357,-0.0742,34847,0.8615

DATA,1.2181,-0.2052,34871,1.0130

DATA,1.5857,0.1294,34896,1.7152

DATA,1.5456,-0.0324,34920,1.5132

DATA,1.4153,-0.0992,34945,1.3161

DATA,1.1501,-0.0144,34970,1.1357

DATA,0.7817,-0.1574,34994,0.6242

DATA,0.8952,-0.0712,35019,0.8240

DATA,1.1082,0.0962,35043,1.2044

DATA,1.3469,0.0414,35080,1.3883

DATA,1.3455,-0.1293,35105,1.2162

DATA,1.2386,-0.1852,35129,1.0535

DATA,1.7301,0.0002,35154,1.7302

DATA,2.1772,-0.0405,35178,2.1367

DATA,2.4257,-0.0788,35203,2.3469

DATA,2.4152,-0.0887,35227,2.3265

DATA,2.3491,0.0932,35252,2.4423

DATA,2.3125,-0.0773,35276,2.2353

DATA,1.7566,-0.1507,35301,1.6059

DATA,2.1258,0.0105,35325,2.1363

DATA,2.3425,-0.0413,35350,2.3011

DATA,2.6687,-0.0191,35375,2.6497

DATA,2.7792,0.0187,35399,2.7979

DATA,2.3100,-0.0505,35436,2.2594

DATA,1.9865,-0.0856,35460,1.9008

DATA,1.6165,-0.2261,35485,1.3904

DATA,1.3593,-0.0175,35510,1.3418

DATA,1.1169,-0.0713,35534,1.0457

DATA,0.3098,0.0597,35559,0.3695

DATA,0.4971,0.0342,35583,0.5313

DATA,0.2245,-0.0981,35608,0.1265

DATA,-0.3356,-0.0098,35632,-0.3454

DATA,-0.4917,-0.1479,35657,-0.6396

DATA,-0.2789,-0.0986,35681,-0.3776

DATA,0.1116,0.0872,35706,0.1988

DATA,-0.1797,-0.0432,35730,-0.2229

DATA,-0.6442,0.0837,35767,-0.5606

DATA,-0.9179,-0.0215,35792,-0.9393

DATA,-0.7643,-0.0202,35816,-0.7844

DATA,-0.7882,0.0323,35841,-0.7559

DATA,-0.5897,-0.1774,35865,-0.7671
DATA,-0.1319,0.0382,35890,-0.0938

DATA,0.0931,0.0494,35915,0.1425

DATA,-0.0335,-0.0044,35939,-0.0379

DATA,-0.2973,-0.0976,35964,-0.3949

DATA,-0.4917,-0.0951,35988,-0.5867

DATA,-0.7681,-0.0189,36013,-0.7870

DATA,-0.5052,0.0515,36037,-0.4537

DATA,-0.3928,-0.1188,36062,-0.5116

DATA,-0.0395,-0.0377,36099,-0.0773

DATA,0.4328,0.0084,36123,0.4412

DATA,0.5976,-0.0506,36148,0.5470

DATA,0.5192,-0.0297,36172,0.4894

DATA,0.6205,0.0518,36197,0.6723

DATA,0.5071,-0.0912,36221,0.4159

DATA,-0.0124,-0.2911,36246,-0.3034

DATA,-0.6613,0.0647,36271,-0.5966

DATA,-1.2194,0.1038,36295,-1.1156

DATA,-1.2490,-0.1546,36320,-1.4036

DATA,-1.0275,-0.1232,36344,-1.1506

DATA,-0.7407,0.0334,36369,-0.7073

DATA,-0.2700,-0.0014,36393,-0.2713

DATA,-0.4802,0.0160,36418,-0.4642

DATA,-0.7430,-0.0247,36455,-0.7677

DATA,-0.4835,-0.0782,36479,-0.5617

DATA,-0.2709,-0.0693,36504,-0.3401

DATA,0.1321,-0.0115,36528,0.1206

DATA,0.5321,-0.0572,36553,0.4749

DATA,0.8784,-0.0193,36577,0.8591

DATA,1.0387,-0.1042,36602,0.9345

DATA,0.8980,0.0381,36626,0.9361

DATA,0.4698,-0.0789,36651,0.3908

DATA,0.4222,-0.0652,36676,0.3571

DATA,0.4638,-0.1619,36700,0.3019

DATA,0.7151,0.0594,36725,0.7746

DATA,1.0838,-0.0564,36749,1.0274

DATA,1.0805,-0.0159,36786,1.0646

DATA,1.0206,-0.0028,36811,1.0178

DATA,0.8040,-0.0618,36835,0.7422

DATA,0.6865,-0.0418,36860,0.6447

DATA,0.7635,0.0479,36884,0.8115

DATA,0.9750,-0.0824,36909,0.8926

DATA,1.0332,0.0434,36933,1.0765

DATA,0.9410,-0.1083,36958,0.8327

DATA,0.8933,0.0100,36982,0.9033

DATA,0.8878,-0.0003,37007,0.8875

DATA,0.8812,-0.0654,37031,0.8158
DATA,0.8470,-0.0797,37056,0.7673

DATA,1.1382,-0.0609,37081,1.0772

DATA,1.2269,-0.0693,37105,1.1576

DATA,1.0714,-0.0238,37142,1.0475

DATA,1.0033,-0.0564,37166,0.9469

DATA,0.9508,-0.0392,37191,0.9116

DATA,0.8063,-0.1652,37216,0.6411

DATA,1.0160,-0.0148,37240,1.0012

DATA,1.1468,-0.0458,37265,1.1010

DATA,0.9976,-0.1524,37289,0.8453

DATA,0.6751,-0.0331,37314,0.6421

DATA,0.5068,-0.0530,37338,0.4538

DATA,0.4771,-0.0715,37363,0.4056

DATA,0.1383,0.0270,37387,0.1653

DATA,-0.1347,-0.0479,37412,-0.1826

DATA,-0.2669,0.0354,37436,-0.2315

DATA,-0.2811,0.0295,37473,-0.2517

DATA,-0.1494,-0.1278,37498,-0.2772

DATA,0.0345,-0.1306,37522,-0.0960

DATA,0.2956,-0.0249,37547,0.2708

DATA,0.5118,-0.1093,37571,0.4026

DATA,0.4314,-0.1095,37596,0.3220

DATA,0.3962,0.0428,37621,0.4390

DATA,0.4135,-0.1082,37645,0.3053

DATA,0.4119,0.0049,37670,0.4168

DATA,0.2434,-0.0123,37694,0.2312

DATA,0.2386,-0.1205,37719,0.1181

DATA,0.1268,0.0778,37743,0.2047

DATA,-0.0165,-0.0201,37768,-0.0366

DATA,0.1446,0.0047,37805,0.1493

DATA,0.5786,-0.0301,37829,0.5485

DATA,0.9345,0.0479,37854,0.9824

DATA,0.8692,0.0346,37878,0.9038

DATA,0.0378,-0.1233,37903,-0.0855

DATA,1.1715,-0.0641,37927,1.1074

DATA,0.6278,-0.2485,37952,0.3793

DATA,0.2760,0.0239,37976,0.2999

DATA,0.5256,-0.0147,38001,0.5108

DATA,0.5366,-0.0784,38026,0.4582

DATA,0.7420,-0.0370,38050,0.7050

DATA,0.5993,-0.1759,38075,0.4234

DATA,0.5863,0.0816,38099,0.6679

DATA,0.5158,0.0622,38124,0.5780

DATA,0.3443,0.0695,38161,0.4138

DATA,0.3961,-0.0178,38185,0.3783

DATA,0.5396,-0.0819,38210,0.4577

DATA,0.5330,0.1031,38234,0.6361

DATA,0.4688,-0.0271,38259,0.4417

DATA,0.3483,0.0105,38283,0.3588

DATA,0.2849,-0.0264,38308,0.2585

DATA,0.3431,-0.0277,38332,0.3153
DATA,0.3050,0.0753,38357,0.3803

DATA,0.6362,-0.1013,38382,0.5349

DATA,1.5754,0.1236,38406,1.6990

DATA,1.6378,0.3670,38431,2.0048

DATA,0.6495,-0.3148,38455,0.3347

DATA,-0.4598,-0.3143,38492,-0.7741

DATA,-1.7668,0.3648,38517,-1.4019

DATA,-2.8951,0.2222,38541,-2.6729

DATA,-5.0731,-0.3383,38566,-5.4114

DATA,-3.2836,-0.0770,38590,-3.3606

DATA,-2.3792,0.0776,38615,-2.3017

DATA,-3.7595,-0.0300,38639,-3.7895

DATA,-3.6082,0.0781,38664,-3.5302

DATA,-3.8048,-0.1219,38688,-3.9267

DATA,-3.7625,-0.0466,38713,-3.8091

DATA,-3.2994,-0.0085,38737,-3.3078

DATA,-2.3206,0.0386,38762,-2.2820

DATA,-1.7885,0.0369,38787,-1.7516

DATA,-0.9264,0.0614,38811,-0.8650

DATA,2.3292,0.0485,38848,2.3777

DATA,2.8756,0.0285,38872,2.9041

DATA,4.4888,0.1057,38897,4.5945

DATA,4.8316,-0.1361,38922,4.6956

DATA,6.1760,-0.0372,38946,6.1388

DATA,5.7443,-0.0194,38971,5.7249

DATA,5.8615,-0.1337,38995,5.7278

DATA,7.2167,0.0856,39020,7.3023

DATA,7.2261,0.0528,39044,7.2789

DATA,7.0602,0.0012,39069,7.0614

DATA,8.4575,0.0367,39093,8.4942

DATA,8.2747,0.0598,39118,8.3345

DATA,8.6498,-0.1571,39142,8.4927

DATA,10.0469,-0.1359,39179,9.9109

DATA,12.6639,0.0354,39204,12.6993

DATA,12.9573,-0.0833,39228,12.8741

DATA,12.4151,0.1274,39253,12.5426

DATA,12.6954,-0.0625,39277,12.6329

DATA,13.1584,-0.0821,39302,13.0764

DATA,14.2492,-0.0066,39327,14.2425

DATA,16.6203,-0.0995,39351,16.5208

DATA,18.3167,-0.1624,39376,18.1543

DATA,19.5523,-0.1406,39400,19.4117

DATA,20.9729,-0.0239,39425,20.9490

DATA,23.9113,-0.0418,39449,23.8694

DATA,24.6217,0.1124,39474,24.7341

DATA,24.1827,-0.1001,39511,24.0825

DATA,23.9864,0.0335,39535,24.0199

DATA,25.4191,-0.0581,39560,25.3611

DATA,26.2226,-0.0597,39584,26.1629

DATA,25.9080,-0.0275,39609,25.8805

DATA,24.7162,0.0757,39633,24.7919

DATA,23.2415,-0.1798,39658,23.0617

DATA,19.6329,-0.0308,39682,19.6021

DATA,9.9567,-0.0996,39707,9.8571

DATA,3.2725,0.0683,39732,3.3408

DATA,1.2086,-0.0744,39756,1.1343

DATA,0.8626,-0.1019,39781,0.7607

DATA,1.4615,0.0056,39805,1.4671

DATA,1.4053,0.0275,39830,1.4328

DATA,0.2487,-0.0961,39867,0.1526

DATA,-0.8286,-0.0197,39891,-0.8483

DATA,-0.9027,-0.0519,39916,-0.9546

DATA,-0.6534,-0.1741,39940,-0.8275

DATA,-0.5075,0.0912,39965,-0.4163

DATA,-0.3368,-0.2076,39989,-0.5444

DATA,-0.5127,-0.0251,40014,-0.5377

DATA,-0.2222,0.1044,40038,-0.1178

DATA,-0.3809,-0.0286,40063,-0.4094

DATA,-0.2004,-0.0617,40087,-0.2622

DATA,-2.6943,0.0791,40112,-2.6152

DATA,-3.9195,-0.1420,40137,-4.0615

DATA,-1.9195,0.0125,40161,-1.9070

DATA,-0.3607,-0.1126,40198,-0.4734

DATA,2.5797,-0.0402,40223,2.5396

DATA,5.2507,-0.0886,40247,5.1621

DATA,9.7586,0.0216,40272,9.7802

DATA,12.8144,0.0147,40296,12.8292

DATA,16.8186,0.0501,40321,16.8687

DATA,19.9929,-0.0928,40345,19.9001

DATA,22.9376,-0.0255,40370,22.9121

DATA,24.5297,0.1314,40394,24.6610

DATA,25.9118,-0.0848,40419,25.8270

DATA,27.3292,-0.0194,40443,27.3098

DATA,28.3519,-0.0713,40468,28.2807

DATA,30.9574,-0.0168,40493,30.9406

DATA,32.0085,-0.0687,40517,31.9398

DATA,33.1702,0.0184,40554,33.1887

DATA,34.0465,-0.0345,40578,34.0120

DATA,35.0272,-0.0034,40603,35.0238

DATA,35.4674,-0.0668,40628,35.4006

DATA,35.2753,-0.0261,40652,35.2492

DATA,36.3624,-0.0240,40677,36.3384

DATA,39.1060,0.0334,40701,39.1394

DATA,41.0255,0.0151,40726,41.0405

DATA,43.0187,-0.0259,40750,42.9928

DATA,45.3396,0.0075,40775,45.3471

DATA,47.0912,0.0493,40799,47.1406

DATA,46.1467,0.0398,40824,46.1865

DATA,44.4677,-0.1499,40848,44.3178

DATA,44.0408,0.0495,40885,44.0903

DATA,45.3310,0.0645,40910,45.3955

DATA,45.8946,0.0264,40934,45.9210

DATA,44.4500,-0.1663,40959,44.2837

DATA,41.3781,-0.0619,40983,41.3162

DATA,34.3591,-0.1029,41008,34.2562

DATA,23.1876,-0.0957,41033,23.0919

DATA,13.3650,-0.0615,41057,13.3036

DATA,5.9045,0.0462,41082,5.9506

DATA,1.1312,0.0638,41106,1.1950

DATA,0.4547,0.0334,41131,0.4881

DATA,1.3217,0.0249,41155,1.3466

DATA,1.1142,0.0521,41180,1.1662

DATA,1.3948,-0.0664,41217,1.3284

DATA,1.2928,-0.0419,41241,1.2509

DATA,0.8671,-0.1131,41266,0.7541

DATA,0.7982,-0.0106,41290,0.7876

DATA,-0.0749,-0.0427,41315,-0.1176

DATA,-1.1495,-0.0105,41339,-1.1601

DATA,4.6721,-0.0315,41364,4.6406

DATA,10.9864,-0.0813,41389,10.9051

DATA,16.6665,-0.0754,41413,16.5911

DATA,21.2940,0.0218,41438,21.3158

DATA,24.9074,0.0488,41462,24.9562

DATA,27.4497,-0.0307,41487,27.4191

DATA,27.8468,-0.0782,41511,27.7686

DATA,28.3923,-0.0642,41536,28.3281

DATA,28.7917,-0.0205,41573,28.7712

DATA,29.4826,-0.1376,41597,29.3450

DATA,29.6087,-0.0370,41622,29.5717

DATA,29.8160,-0.0159,41646,29.8001

DATA,30.5090,0.0463,41671,30.5552

DATA,30.6314,-0.1041,41695,30.5273

DATA,31.2779,0.0641,41720,31.3420

DATA,32.0822,0.1888,41744,32.2710

DATA,32.7799,-0.0642,41769,32.7157

DATA,33.6456,-0.0048,41794,33.6408

DATA,41.1271,0.0653,41818,41.1924

DATA,46.9595,0.0087,41843,46.9682

DATA,50.2343,-0.1489,41867,50.0854

DATA,52.3208,-0.0616,41904,52.2591

DATA,52.7068,0.0034,41929,52.7102

DATA,51.4473,-0.0594,41953,51.3880

DATA,48.7441,0.0063,41978,48.7504

DATA,45.6717,-0.0461,42002,45.6256

DATA,42.1977,-0.0053,42027,42.1924

DATA,36.0755,-0.0191,42051,36.0564

DATA,29.2843,-0.1887,42076,29.0956

DATA,21.3996,-0.1487,42100,21.2509

DATA,10.2455,-0.0156,42125,10.2299

DATA,1.2547,0.0038,42149,1.2585

DATA,0.8355,-0.1779,42174,0.6576

DATA,0.9246,-0.0732,42199,0.8514

DATA,0.2397,0.1061,42223,0.3458

DATA,0.6187,0.0028,42260,0.6216

DATA,1.0225,-0.2790,42284,0.7435

DATA,1.0984,-0.0288,42309,1.0695

DATA,1.1032,0.1284,42334,1.2316
DATA,1.1382,-0.0579,42358,1.0803

DATA,0.9858,-0.0541,42383,0.9317

DATA,1.0321,0.0412,42407,1.0733

DATA,0.9695,-0.0066,42432,0.9630

DATA,0.7014,0.0465,42456,0.7479

DATA,0.6038,0.0476,42481,0.6515

DATA,0.6779,-0.0626,42505,0.6153

DATA,0.7304,0.0131,42530,0.7435

DATA,0.6925,-0.0678,42554,0.6247

DATA,0.7309,0.0521,42591,0.7829

DATA,0.5905,-0.0683,42616,0.5223

DATA,0.5182,-0.0083,42640,0.5099

DATA,0.5934,-0.0081,42665,0.5853

DATA,0.4332,-0.0532,42689,0.3800

DATA,0.6139,-0.0698,42714,0.5441

DATA,0.4464,-0.0491,42738,0.3973

DATA,0.6793,0.0662,42763,0.7455

DATA,0.0278,-0.2487,42788,-0.2209

DATA,0.2986,0.0615,42812,0.3602

DATA,0.2759,-0.0799,42837,0.1960

DATA,0.8427,-0.1357,42861,0.7070

DATA,1.8273,0.0308,42886,1.8581

DATA,1.7043,0.0257,42923,1.7300

DATA,1.4850,-0.0782,42947,1.4069

DATA,1.0061,-0.0192,42972,0.9869

DATA,1.2309,-0.0165,42996,1.2144

DATA,1.3271,0.1052,43021,1.4324
DATA,0.8121,-0.0878,43045,0.7242

DATA,0.8453,-0.1431,43070,0.7022

DATA,1.1981,-0.0001,43094,1.1980

DATA,1.3052,0.1075,43119,1.4127

DATA,0.8485,-0.0109,43143,0.8376

DATA,0.5805,-0.1275,43168,0.4530

DATA,0.5100,0.0912,43193,0.6012

DATA,0.7372,-0.0797,43217,0.6575

DATA,0.4927,-0.0054,43242,0.4873

DATA,0.3070,-0.0598,43278,0.2472

DATA,0.1898,-0.0083,43303,0.1815

DATA,0.2042,-0.0447,43328,0.1596

DATA,0.5082,0.0326,43352,0.5409

DATA,0.0213,-0.1421,43377,-0.1208

DATA,-0.6248,-0.0038,43401,-0.6286
DATA,-0.3112,-0.0761,43426,-0.3872

DATA,-0.2619,0.0314,43450,-0.2305

DATA,0.0340,0.0542,43475,0.0882

DATA,-0.4692,-0.0008,43499,-0.4700

DATA,-0.3678,0.0378,43524,-0.3300

DATA,-0.5884,0.0637,43548,-0.5247

DATA,-0.6399,-0.0043,43573,-0.6441

DATA,-0.5612,-0.1025,43610,-0.6637

DATA,-0.5241,-0.1125,43634,-0.6366

DATA,-0.4321,0.0507,43659,-0.3814

DATA,-0.2674,0.0119,43684,-0.2555

